x,y,u,v,p
5.25000000e-01,3.12500000e-01,1.17066326e+00,5.73973833e-02,8.53376190e-01
5.75000000e-01,3.12500000e-01,1.18380568e+00,5.41195171e-02,8.36832356e-01
6.25000000e-01,3.12500000e-01,1.19547202e+00,5.08097344e-02,8.21056375e-01
6.75000000e-01,3.12500000e-01,1.20578784e+00,4.75765185e-02,8.06001369e-01
7.25000000e-01,3.12500000e-01,1.21488519e+00,4.44864548e-02,7.91612512e-01
7.75000000e-01,3.12500000e-01,1.22289413e+00,4.15768035e-02,7.77832761e-01
8.25000000e-01,3.12500000e-01,1.22993779e+00,3.88647838e-02,7.64606161e-01
8.75000000e-01,3.12500000e-01,1.23612989e+00,3.63542977e-02,7.51879729e-01
9.25000000e-01,3.12500000e-01,1.24157354e+00,3.40407259e-02,7.39604431e-01
9.75000000e-01,3.12500000e-01,1.24636115e+00,3.19143023e-02,7.27735631e-01
1.02500000e+00,3.12500000e-01,1.25057475e+00,2.99624315e-02,7.16233191e-01
1.07500000e+00,3.12500000e-01,1.25428669e+00,2.81712612e-02,7.05061314e-01
1.12500000e+00,3.12500000e-01,1.25756045e+00,2.65267094e-02,6.94188302e-01
1.17500000e+00,3.12500000e-01,1.26045155e+00,2.50151062e-02,6.83586200e-01
1.22500000e+00,3.12500000e-01,1.26300844e+00,2.36235812e-02,6.73230433e-01
1.27500000e+00,3.12500000e-01,1.26527328e+00,2.23402579e-02,6.63099434e-01
1.32500000e+00,3.12500000e-01,1.26728276e+00,2.11543391e-02,6.53174276e-01
1.37500000e+00,3.12500000e-01,1.26906878e+00,2.00561024e-02,6.43438343e-01
1.42500000e+00,3.12500000e-01,1.27065905e+00,1.90368590e-02,6.33877024e-01
1.47500000e+00,3.12500000e-01,1.27207768e+00,1.80888845e-02,6.24477439e-01
1.52500000e+00,3.12500000e-01,1.27334564e+00,1.72053267e-02,6.15228201e-01
1.57500000e+00,3.12500000e-01,1.27448115e+00,1.63801232e-02,6.06119210e-01
1.62500000e+00,3.12500000e-01,1.27550011e+00,1.56079089e-02,5.97141457e-01
1.67500000e+00,3.12500000e-01,1.27641637e+00,1.48839378e-02,5.88286903e-01
1.72500000e+00,3.12500000e-01,1.27724201e+00,1.42040049e-02,5.79548299e-01
1.77500000e+00,3.12500000e-01,1.27798758e+00,1.35643761e-02,5.70919124e-01
1.82500000e+00,3.12500000e-01,1.27866231e+00,1.29617371e-02,5.62393445e-01
1.87500000e+00,3.12500000e-01,1.27927427e+00,1.23931278e-02,5.53965866e-01
1.92500000e+00,3.12500000e-01,1.27983055e+00,1.18559048e-02,5.45631454e-01
1.97500000e+00,3.12500000e-01,1.28033734e+00,1.13477017e-02,5.37385660e-01
2.02500000e+00,3.12500000e-01,1.28080012e+00,1.08663849e-02,5.29224307e-01
2.07500000e+00,3.12500000e-01,1.28122366e+00,1.04100395e-02,5.21143498e-01
2.12500000e+00,3.12500000e-01,1.28161219e+00,9.97693042e-03,5.13139642e-01
2.17500000e+00,3.12500000e-01,1.28196942e+00,9.56548425e-03,5.05209373e-01
2.22500000e+00,3.12500000e-01,1.28229864e+00,9.17427411e-03,4.97349533e-01
2.27500000e+00,3.12500000e-01,1.28260274e+00,8.80199309e-03,4.89557191e-01
2.32500000e+00,3.12500000e-01,1.28288427e+00,8.44745431e-03,4.81829553e-01
2.37500000e+00,3.12500000e-01,1.28314551e+00,8.10956571e-03,4.74164013e-01
2.42500000e+00,3.12500000e-01,1.28338844e+00,7.78732222e-03,4.66558098e-01
2.47500000e+00,3.12500000e-01,1.28361486e+00,7.47980924e-03,4.59009463e-01
2.52500000e+00,3.12500000e-01,1.28382633e+00,7.18617457e-03,4.51515901e-01
2.57500000e+00,3.12500000e-01,1.28402426e+00,6.90563303e-03,4.44075292e-01
2.62500000e+00,3.12500000e-01,1.28420989e+00,6.63746296e-03,4.36685634e-01
2.67500000e+00,3.12500000e-01,1.28438433e+00,6.38098502e-03,4.29345023e-01
2.72500000e+00,3.12500000e-01,1.28454856e+00,6.13557569e-03,4.22051628e-01
2.77500000e+00,3.12500000e-01,1.28470347e+00,5.90065472e-03,4.14803712e-01
2.82500000e+00,3.12500000e-01,1.28484984e+00,5.67567413e-03,4.07599616e-01
2.87500000e+00,3.12500000e-01,1.28498838e+00,5.46013233e-03,4.00437747e-01
2.92500000e+00,3.12500000e-01,1.28511970e+00,5.25355797e-03,3.93316581e-01
2.97500000e+00,3.12500000e-01,1.28524439e+00,5.05550630e-03,3.86234661e-01
3.02500000e+00,3.12500000e-01,1.28536293e+00,4.86556523e-03,3.79190581e-01
3.07500000e+00,3.12500000e-01,1.28547579e+00,4.68334463e-03,3.72182992e-01
3.12500000e+00,3.12500000e-01,1.28558338e+00,4.50847725e-03,3.65210615e-01
3.17500000e+00,3.12500000e-01,1.28568606e+00,4.34061887e-03,3.58272204e-01
3.22500000e+00,3.12500000e-01,1.28578417e+00,4.17944765e-03,3.51366554e-01
3.27500000e+00,3.12500000e-01,1.28587801e+00,4.02466123e-03,3.44492533e-01
3.32500000e+00,3.12500000e-01,1.28596784e+00,3.87596709e-03,3.37649036e-01
3.37500000e+00,3.12500000e-01,1.28605393e+00,3.73309191e-03,3.30834987e-01
3.42500000e+00,3.12500000e-01,1.28613649e+00,3.59578491e-03,3.24049368e-01
3.47500000e+00,3.12500000e-01,1.28621573e+00,3.46380160e-03,3.17291198e-01
3.52500000e+00,3.12500000e-01,1.28629183e+00,3.33690969e-03,3.10559521e-01
3.57500000e+00,3.12500000e-01,1.28636497e+00,3.21489216e-03,3.03853417e-01
3.62500000e+00,3.12500000e-01,1.28643531e+00,3.09754257e-03,2.97172008e-01
3.67500000e+00,3.12500000e-01,1.28650298e+00,2.98466697e-03,2.90514444e-01
3.72500000e+00,3.12500000e-01,1.28656813e+00,2.87607574e-03,2.83879897e-01
3.77500000e+00,3.12500000e-01,1.28663087e+00,2.77158862e-03,2.77267570e-01
3.82500000e+00,3.12500000e-01,1.28669131e+00,2.67104316e-03,2.70676711e-01
3.87500000e+00,3.12500000e-01,1.28674957e+00,2.57427814e-03,2.64106574e-01
3.92500000e+00,3.12500000e-01,1.28680574e+00,2.48113300e-03,2.57556439e-01
3.97500000e+00,3.12500000e-01,1.28685991e+00,2.39146538e-03,2.51025631e-01
4.02500000e+00,3.12500000e-01,1.28691217e+00,2.30513994e-03,2.44513479e-01
4.07500000e+00,3.12500000e-01,1.28696261e+00,2.22202015e-03,2.38019333e-01
4.12500000e+00,3.12500000e-01,1.28701128e+00,2.14197992e-03,2.31542584e-01
4.17500000e+00,3.12500000e-01,1.28705826e+00,2.06489958e-03,2.25082640e-01
4.22500000e+00,3.12500000e-01,1.28710363e+00,1.99066048e-03,2.18638908e-01
4.27500000e+00,3.12500000e-01,1.28714744e+00,1.91915379e-03,2.12210833e-01
4.32500000e+00,3.12500000e-01,1.28718974e+00,1.85027592e-03,2.05797888e-01
4.37500000e+00,3.12500000e-01,1.28723060e+00,1.78392261e-03,1.99399547e-01
4.42500000e+00,3.12500000e-01,1.28727007e+00,1.71999593e-03,1.93015309e-01
4.47500000e+00,3.12500000e-01,1.28730820e+00,1.65840557e-03,1.86644688e-01
4.52500000e+00,3.12500000e-01,1.28734504e+00,1.59906083e-03,1.80287210e-01
4.57500000e+00,3.12500000e-01,1.28738064e+00,1.54187409e-03,1.73942424e-01
4.62500000e+00,3.12500000e-01,1.28741504e+00,1.48676447e-03,1.67609895e-01
4.67500000e+00,3.12500000e-01,1.28744828e+00,1.43365453e-03,1.61289196e-01
4.72500000e+00,3.12500000e-01,1.28748040e+00,1.38246908e-03,1.54979922e-01
4.77500000e+00,3.12500000e-01,1.28751144e+00,1.33313569e-03,1.48681686e-01
4.82500000e+00,3.12500000e-01,1.28754144e+00,1.28558264e-03,1.42394098e-01
4.87500000e+00,3.12500000e-01,1.28757043e+00,1.23974008e-03,1.36116792e-01
4.92500000e+00,3.12500000e-01,1.28759845e+00,1.19554367e-03,1.29849423e-01
4.97500000e+00,3.12500000e-01,1.28762553e+00,1.15293197e-03,1.23591640e-01
5.02500000e+00,3.12500000e-01,1.28765170e+00,1.11184335e-03,1.17343107e-01
5.07500000e+00,3.12500000e-01,1.28767700e+00,1.07221875e-03,1.11103515e-01
5.12500000e+00,3.12500000e-01,1.28770145e+00,1.03400309e-03,1.04872558e-01
5.17500000e+00,3.12500000e-01,1.28772509e+00,9.97142759e-04,9.86499280e-02
5.22500000e+00,3.12500000e-01,1.28774794e+00,9.61583741e-04,9.24353380e-02
5.27500000e+00,3.12500000e-01,1.28777003e+00,9.27273653e-04,8.62285215e-02
5.32500000e+00,3.12500000e-01,1.28779138e+00,8.94162548e-04,8.00292075e-02
5.37500000e+00,3.12500000e-01,1.28781203e+00,8.62203673e-04,7.38371280e-02
5.42500000e+00,3.12500000e-01,1.28783199e+00,8.31352824e-04,6.76520387e-02
5.47500000e+00,3.12500000e-01,1.28785130e+00,8.01566983e-04,6.14737024e-02
5.52500000e+00,3.12500000e-01,1.28786998e+00,7.72803144e-04,5.53018744e-02
5.57500000e+00,3.12500000e-01,1.28788808e+00,7.45020461e-04,4.91363113e-02
5.62500000e+00,3.12500000e-01,1.28790563e+00,7.18178626e-04,4.29767772e-02
5.67500000e+00,3.12500000e-01,1.28792271e+00,6.92228202e-04,3.68230198e-02
5.72500000e+00,3.12500000e-01,1.28793942e+00,6.67093859e-04,3.06747574e-02
5.77500000e+00,3.12500000e-01,1.28795586e+00,6.42649963e-04,2.45316834e-02
5.82500000e+00,3.12500000e-01,1.28797223e+00,6.18688535e-04,1.83934601e-02
5.87500000e+00,3.12500000e-01,1.28798870e+00,5.94973843e-04,1.22597161e-02
5.92500000e+00,3.12500000e-01,1.28800548e+00,5.72199916e-04,6.13003650e-03
5.97500000e+00,3.12500000e-01,1.28801397e+00,5.60077108e-04,0.00000000e+00
2.50000000e-02,3.37500000e-01,1.00154747e+00,7.32472563e-03,9.98131308e-01
7.50000000e-02,3.37500000e-01,1.00765832e+00,2.16880917e-02,9.98131308e-01
1.25000000e-01,3.37500000e-01,1.01921835e+00,3.41233005e-02,9.90528285e-01
1.75000000e-01,3.37500000e-01,1.03485201e+00,4.36973321e-02,9.78215483e-01
2.25000000e-01,3.37500000e-01,1.05301251e+00,5.02277174e-02,9.62664787e-01
2.75000000e-01,3.37500000e-01,1.07234980e+00,5.40289520e-02,9.45213812e-01
3.25000000e-01,3.37500000e-01,1.09184943e+00,5.56343233e-02,9.26879481e-01
3.75000000e-01,3.37500000e-01,1.11082593e+00,5.56062492e-02,9.08352745e-01
4.25000000e-01,3.37500000e-01,1.12885765e+00,5.44406616e-02,8.90066098e-01
4.75000000e-01,3.37500000e-01,1.14571375e+00,5.25347138e-02,8.72270566e-01
5.25000000e-01,3.37500000e-01,1.16129312e+00,5.01876349e-02,8.55097984e-01
5.75000000e-01,3.37500000e-01,1.17557902e+00,4.76151015e-02,8.38604825e-01
6.25000000e-01,3.37500000e-01,1.18860738e+00,4.49667957e-02,8.22801101e-01
6.75000000e-01,3.37500000e-01,1.20044520e+00,4.23426374e-02,8.07668879e-01
7.25000000e-01,3.37500000e-01,1.21117611e+00,3.98062052e-02,7.93174135e-01
7.75000000e-01,3.37500000e-01,1.22089088e+00,3.73952016e-02,7.79274336e-01
8.25000000e-01,3.37500000e-01,1.22968130e+00,3.51293401e-02,7.65923359e-01
8.75000000e-01,3.37500000e-01,1.23763637e+00,3.30161570e-02,7.53074611e-01
9.25000000e-01,3.37500000e-01,1.24484004e+00,3.10552033e-02,7.40683013e-01
9.75000000e-01,3.37500000e-01,1.25137002e+00,2.92410307e-02,7.28706152e-01
1.02500000e+00,3.37500000e-01,1.25729726e+00,2.75652796e-02,7.17104942e-01
1.07500000e+00,3.37500000e-01,1.26268595e+00,2.60181003e-02,7.05843852e-01
1.12500000e+00,3.37500000e-01,1.26759372e+00,2.45891088e-02,6.94890948e-01
1.17500000e+00,3.37500000e-01,1.27207203e+00,2.32679982e-02,6.84217739e-01
1.22500000e+00,3.37500000e-01,1.27616669e+00,2.20449138e-02,6.73798953e-01
1.27500000e+00,3.37500000e-01,1.27991838e+00,2.09106657e-02,6.63612249e-01
1.32500000e+00,3.37500000e-01,1.28336310e+00,1.98568303e-02,6.53637918e-01
1.37500000e+00,3.37500000e-01,1.28653276e+00,1.88757762e-02,6.43858604e-01
1.42500000e+00,3.37500000e-01,1.28945556e+00,1.79606493e-02,6.34258991e-01
1.47500000e+00,3.37500000e-01,1.29215647e+00,1.71053269e-02,6.24825568e-01
1.52500000e+00,3.37500000e-01,1.29465757e+00,1.63043596e-02,6.15546378e-01
1.57500000e+00,3.37500000e-01,1.29697842e+00,1.55529071e-02,6.06410819e-01
1.62500000e+00,3.37500000e-01,1.29913637e+00,1.48466721e-02,5.97409444e-01
1.67500000e+00,3.37500000e-01,1.30114679e+00,1.41818372e-02,5.88533824e-01
1.72500000e+00,3.37500000e-01,1.30302335e+00,1.35550089e-02,5.79776387e-01
1.77500000e+00,3.37500000e-01,1.30477819e+00,1.29631661e-02,5.71130324e-01
1.82500000e+00,3.37500000e-01,1.30642215e+00,1.24036076e-02,5.62589451e-01
1.87500000e+00,3.37500000e-01,1.30796487e+00,1.18739171e-02,5.54148166e-01
1.92500000e+00,3.37500000e-01,1.30941497e+00,1.13719262e-02,5.45801353e-01
1.97500000e+00,3.37500000e-01,1.31078016e+00,1.08956797e-02,5.37544301e-01
2.02500000e+00,3.37500000e-01,1.31206738e+00,1.04434134e-02,5.29372705e-01
2.07500000e+00,3.37500000e-01,1.31328281e+00,1.00135266e-02,5.21282554e-01
2.12500000e+00,3.37500000e-01,1.31443203e+00,9.60456608e-03,5.13270144e-01
2.17500000e+00,3.37500000e-01,1.31552009e+00,9.21520825e-03,5.05332031e-01
2.22500000e+00,3.37500000e-01,1.31655150e+00,8.84423873e-03,4.97464983e-01
2.27500000e+00,3.37500000e-01,1.31753036e+00,8.49054861e-03,4.89665997e-01
2.32500000e+00,3.37500000e-01,1.31846038e+00,8.15311727e-03,4.81932226e-01
2.37500000e+00,3.37500000e-01,1.31934493e+00,7.83100419e-03,4.74261010e-01
2.42500000e+00,3.37500000e-01,1.32018707e+00,7.52334299e-03,4.66649843e-01
2.47500000e+00,3.37500000e-01,1.32098956e+00,7.22932832e-03,4.59096327e-01
2.52500000e+00,3.37500000e-01,1.32175496e+00,6.94821842e-03,4.51598220e-01
2.57500000e+00,3.37500000e-01,1.32248557e+00,6.67932108e-03,4.44153382e-01
2.62500000e+00,3.37500000e-01,1.32318352e+00,6.42198876e-03,4.36759773e-01
2.67500000e+00,3.37500000e-01,1.32385075e+00,6.17562667e-03,4.29415470e-01
2.72500000e+00,3.37500000e-01,1.32448904e+00,5.93967398e-03,4.22118624e-01
2.77500000e+00,3.37500000e-01,1.32510004e+00,5.71360338e-03,4.14867473e-01
2.82500000e+00,3.37500000e-01,1.32568526e+00,5.49692999e-03,4.07660344e-01
2.87500000e+00,3.37500000e-01,1.32624610e+00,5.28919487e-03,4.00495624e-01
2.92500000e+00,3.37500000e-01,1.32678384e+00,5.08996368e-03,3.93371773e-01
2.97500000e+00,3.37500000e-01,1.32729969e+00,4.89883589e-03,3.86287323e-01
3.02500000e+00,3.37500000e-01,1.32779477e+00,4.71543079e-03,3.79240858e-01
3.07500000e+00,3.37500000e-01,1.32827010e+00,4.53938577e-03,3.72231025e-01
3.12500000e+00,3.37500000e-01,1.32872665e+00,4.37036731e-03,3.65256524e-01
3.17500000e+00,3.37500000e-01,1.32916532e+00,4.20805574e-03,3.58316100e-01
3.22500000e+00,3.37500000e-01,1.32958694e+00,4.05214515e-03,3.51408554e-01
3.27500000e+00,3.37500000e-01,1.32999232e+00,3.90235595e-03,3.44532731e-01
3.32500000e+00,3.37500000e-01,1.33038218e+00,3.75841922e-03,3.37687521e-01
3.37500000e+00,3.37500000e-01,1.33075722e+00,3.62007593e-03,3.30871857e-01
3.42500000e+00,3.37500000e-01,1.33111809e+00,3.48708630e-03,3.24084701e-01
3.47500000e+00,3.37500000e-01,1.33146540e+00,3.35922255e-03,3.17325063e-01
3.52500000e+00,3.37500000e-01,1.33179974e+00,3.23626656e-03,3.10591993e-01
3.57500000e+00,3.37500000e-01,1.33212166e+00,3.11800990e-03,3.03884569e-01
3.62500000e+00,3.37500000e-01,1.33243166e+00,3.00425658e-03,2.97201898e-01
3.67500000e+00,3.37500000e-01,1.33273024e+00,2.89482466e-03,2.90543127e-01
3.72500000e+00,3.37500000e-01,1.33301786e+00,2.78953287e-03,2.83907433e-01
3.77500000e+00,3.37500000e-01,1.33329497e+00,2.68820709e-03,2.77294018e-01
3.82500000e+00,3.37500000e-01,1.33356199e+00,2.59069358e-03,2.70702111e-01
3.87500000e+00,3.37500000e-01,1.33381930e+00,2.49683808e-03,2.64130972e-01
3.92500000e+00,3.37500000e-01,1.33406730e+00,2.40648616e-03,2.57579889e-01
3.97500000e+00,3.37500000e-01,1.33430635e+00,2.31950278e-03,2.51048170e-01
4.02500000e+00,3.37500000e-01,1.33453678e+00,2.23575668e-03,2.44535144e-01
4.07500000e+00,3.37500000e-01,1.33475894e+00,2.15511395e-03,2.38040165e-01
4.12500000e+00,3.37500000e-01,1.33497312e+00,2.07745614e-03,2.31562618e-01
4.17500000e+00,3.37500000e-01,1.33517964e+00,2.00267044e-03,2.25101906e-01
4.22500000e+00,3.37500000e-01,1.33537878e+00,1.93063953e-03,2.18657442e-01
4.27500000e+00,3.37500000e-01,1.33557082e+00,1.86125618e-03,2.12228667e-01
4.32500000e+00,3.37500000e-01,1.33575602e+00,1.79442233e-03,2.05815046e-01
4.37500000e+00,3.37500000e-01,1.33593463e+00,1.73003830e-03,1.99416059e-01
4.42500000e+00,3.37500000e-01,1.33610689e+00,1.66800957e-03,1.93031202e-01
4.47500000e+00,3.37500000e-01,1.33627304e+00,1.60824770e-03,1.86659985e-01
4.52500000e+00,3.37500000e-01,1.33643330e+00,1.55066458e-03,1.80301936e-01
4.57500000e+00,3.37500000e-01,1.33658788e+00,1.49517615e-03,1.73956604e-01
4.62500000e+00,3.37500000e-01,1.33673700e+00,1.44170431e-03,1.67623550e-01
4.67500000e+00,3.37500000e-01,1.33688085e+00,1.39017295e-03,1.61302344e-01
4.72500000e+00,3.37500000e-01,1.33701962e+00,1.34050946e-03,1.54992584e-01
4.77500000e+00,3.37500000e-01,1.33715348e+00,1.29264411e-03,1.48693879e-01
4.82500000e+00,3.37500000e-01,1.33728263e+00,1.24650600e-03,1.42405843e-01
4.87500000e+00,3.37500000e-01,1.33740721e+00,1.20202755e-03,1.36128108e-01
4.92500000e+00,3.37500000e-01,1.33752741e+00,1.15914783e-03,1.29860325e-01
4.97500000e+00,3.37500000e-01,1.33764337e+00,1.11780650e-03,1.23602143e-01
5.02500000e+00,3.37500000e-01,1.33775524e+00,1.07794265e-03,1.17353226e-01
5.07500000e+00,3.37500000e-01,1.33786318e+00,1.03950041e-03,1.11113265e-01
5.12500000e+00,3.37500000e-01,1.33796731e+00,1.00242720e-03,1.04881951e-01
5.17500000e+00,3.37500000e-01,1.33806778e+00,9.66668446e-04,9.86589763e-02
5.22500000e+00,3.37500000e-01,1.33816471e+00,9.32170971e-04,9.24440543e-02
5.27500000e+00,3.37500000e-01,1.33825823e+00,8.98885839e-04,8.62369175e-02
5.32500000e+00,3.37500000e-01,1.33834845e+00,8.66765123e-04,8.00372933e-02
5.37500000e+00,3.37500000e-01,1.33843549e+00,8.35761124e-04,7.38449133e-02
5.42500000e+00,3.37500000e-01,1.33851947e+00,8.05829924e-04,6.76595304e-02
5.47500000e+00,3.37500000e-01,1.33860048e+00,7.76929421e-04,6.14809072e-02
5.52500000e+00,3.37500000e-01,1.33867865e+00,7.49015881e-04,5.53087991e-02
5.57500000e+00,3.37500000e-01,1.33875407e+00,7.22045526e-04,4.91429633e-02
5.62500000e+00,3.37500000e-01,1.33882686e+00,6.95973995e-04,4.29831629e-02
5.67500000e+00,3.37500000e-01,1.33889715e+00,6.70744039e-04,3.68291533e-02
5.72500000e+00,3.37500000e-01,1.33896506e+00,6.46267373e-04,3.06806732e-02
5.77500000e+00,3.37500000e-01,1.33903076e+00,6.22404002e-04,2.45374526e-02
5.82500000e+00,3.37500000e-01,1.33909439e+00,5.98937090e-04,1.83992219e-02
5.87500000e+00,3.37500000e-01,1.33915610e+00,5.75634143e-04,1.22657275e-02
5.92500000e+00,3.37500000e-01,1.33921604e+00,5.53187324e-04,6.13674303e-03
5.97500000e+00,3.37500000e-01,1.33924559e+00,5.41265426e-04,0.00000000e+00
2.50000000e-02,3.62500000e-01,1.00134202e+00,5.87998022e-03,9.91858614e-01
7.50000000e-02,3.62500000e-01,1.00665169e+00,1.74225784e-02,9.91858614e-01
1.25000000e-01,3.62500000e-01,1.01678376e+00,2.75427655e-02,9.85180091e-01
1.75000000e-01,3.62500000e-01,1.03069806e+00,3.55038880e-02,9.74196584e-01
2.25000000e-01,3.62500000e-01,1.04716949e+00,4.11051960e-02,9.60052513e-01
2.75000000e-01,3.62500000e-01,1.06506953e+00,4.45328102e-02,9.43863225e-01
3.25000000e-01,3.62500000e-01,1.08349776e+00,4.61665356e-02,9.26542833e-01
3.75000000e-01,3.62500000e-01,1.10180255e+00,4.64333909e-02,9.08764601e-01
4.25000000e-01,3.62500000e-01,1.11954762e+00,4.57251251e-02,8.90988982e-01
4.75000000e-01,3.62500000e-01,1.13646298e+00,4.43645234e-02,8.73512247e-01
5.25000000e-01,3.62500000e-01,1.15239893e+00,4.26001675e-02,8.56512857e-01
5.75000000e-01,3.62500000e-01,1.16728922e+00,4.06144711e-02,8.40088102e-01
6.25000000e-01,3.62500000e-01,1.18112351e+00,3.85361012e-02,8.24280817e-01
6.75000000e-01,3.62500000e-01,1.19392755e+00,3.64524068e-02,8.09098122e-01
7.25000000e-01,3.62500000e-01,1.20574925e+00,3.44201328e-02,7.94524398e-01
7.75000000e-01,3.62500000e-01,1.21664906e+00,3.24739873e-02,7.80530235e-01
8.25000000e-01,3.62500000e-01,1.22669334e+00,3.06332043e-02,7.67078577e-01
8.75000000e-01,3.62500000e-01,1.23594999e+00,2.89064338e-02,7.54128885e-01
9.25000000e-01,3.62500000e-01,1.24448558e+00,2.72952943e-02,7.41639938e-01
9.75000000e-01,3.62500000e-01,1.25236363e+00,2.57969271e-02,7.29571632e-01
1.02500000e+00,3.62500000e-01,1.25964358e+00,2.44057894e-02,7.17886080e-01
1.07500000e+00,3.62500000e-01,1.26638030e+00,2.31148852e-02,7.06548229e-01
1.12500000e+00,3.62500000e-01,1.27262398e+00,2.19166001e-02,6.95526127e-01
1.17500000e+00,3.62500000e-01,1.27842020e+00,2.08032394e-02,6.84790963e-01
1.22500000e+00,3.62500000e-01,1.28381015e+00,1.97673667e-02,6.74316971e-01
1.27500000e+00,3.62500000e-01,1.28883090e+00,1.88019981e-02,6.64081229e-01
1.32500000e+00,3.62500000e-01,1.29351577e+00,1.79007016e-02,6.54063417e-01
1.37500000e+00,3.62500000e-01,1.29789465e+00,1.70576373e-02,6.44245573e-01
1.42500000e+00,3.62500000e-01,1.30199433e+00,1.62675459e-02,6.34611813e-01
1.47500000e+00,3.62500000e-01,1.30583884e+00,1.55257222e-02,6.25148098e-01
1.52500000e+00,3.62500000e-01,1.30944971e+00,1.48279767e-02,6.15841997e-01
1.57500000e+00,3.62500000e-01,1.31284628e+00,1.41705781e-02,6.06682482e-01
1.62500000e+00,3.62500000e-01,1.31604590e+00,1.35502138e-02,5.97659730e-01
1.67500000e+00,3.62500000e-01,1.31906420e+00,1.29639357e-02,5.88764995e-01
1.72500000e+00,3.62500000e-01,1.32191523e+00,1.24091173e-02,5.79990410e-01
1.77500000e+00,3.62500000e-01,1.32461167e+00,1.18834174e-02,5.71328915e-01
1.82500000e+00,3.62500000e-01,1.32716497e+00,1.13847315e-02,5.62774129e-01
1.87500000e+00,3.62500000e-01,1.32958549e+00,1.09111762e-02,5.54320252e-01
1.92500000e+00,3.62500000e-01,1.33188262e+00,1.04610526e-02,5.45962011e-01
1.97500000e+00,3.62500000e-01,1.33406489e+00,1.00328202e-02,5.37694566e-01
2.02500000e+00,3.62500000e-01,1.33614006e+00,9.62508810e-03,5.29513482e-01
2.07500000e+00,3.62500000e-01,1.33811517e+00,9.23658146e-03,5.21414652e-01
2.12500000e+00,3.62500000e-01,1.33999669e+00,8.86614122e-03,5.13394289e-01
2.17500000e+00,3.62500000e-01,1.34179049e+00,8.51270504e-03,5.05448862e-01
2.22500000e+00,3.62500000e-01,1.34350199e+00,8.17528883e-03,4.97575079e-01
2.27500000e+00,3.62500000e-01,1.34513613e+00,7.85299560e-03,4.89769876e-01
2.32500000e+00,3.62500000e-01,1.34669746e+00,7.54498844e-03,4.82030355e-01
2.37500000e+00,3.62500000e-01,1.34819019e+00,7.25049274e-03,4.74353812e-01
2.42500000e+00,3.62500000e-01,1.34961817e+00,6.96879552e-03,4.66737686e-01
2.47500000e+00,3.62500000e-01,1.35098497e+00,6.69922342e-03,4.59179567e-01
2.52500000e+00,3.62500000e-01,1.35229392e+00,6.44115438e-03,4.51677170e-01
2.57500000e+00,3.62500000e-01,1.35354806e+00,6.19400641e-03,4.44228323e-01
2.62500000e+00,3.62500000e-01,1.35475026e+00,5.95723208e-03,4.36830984e-01
2.67500000e+00,3.62500000e-01,1.35590315e+00,5.73032357e-03,4.29483181e-01
2.72500000e+00,3.62500000e-01,1.35700921e+00,5.51280035e-03,4.22183049e-01
2.77500000e+00,3.62500000e-01,1.35807073e+00,5.30421287e-03,4.14928830e-01
2.82500000e+00,3.62500000e-01,1.35908988e+00,5.10413937e-03,4.07718805e-01
2.87500000e+00,3.62500000e-01,1.36006867e+00,4.91217978e-03,4.00551360e-01
2.92500000e+00,3.62500000e-01,1.36100897e+00,4.72795850e-03,3.93424957e-01
2.97500000e+00,3.62500000e-01,1.36191257e+00,4.55112123e-03,3.86338093e-01
